paragraph_ID,sentence_ID,token_ID_within_sentence,token_ID_within_document,word,lemma,byte_onset,byte_offset,POS_tag,fine_POS_tag,dependency_relation,syntactic_head_ID,event,Doc_Num
1435,2689,17,40975,and,and,193130,193133,CCONJ,CC,cc,40959,O,27
1435,2689,18,40976,asked,ask,193134,193139,VERB,VBD,conj,40959,EVENT,27
1435,2689,19,40977,if,if,193140,193142,SCONJ,IN,mark,40980,O,27
1435,2689,20,40978,she,she,193143,193146,PRON,PRP,nsubj,40980,O,27
1435,2689,21,40979,could,could,193147,193152,AUX,MD,aux,40980,O,27
1435,2689,22,40980,borrow,borrow,193153,193159,VERB,VB,ccomp,40976,O,27
1435,2689,23,40981,the,the,193160,193163,DET,DT,det,40982,O,27
1435,2689,24,40982,model,model,193164,193169,NOUN,NN,dobj,40980,O,27
1435,2689,25,40983,of,of,193170,193172,ADP,IN,prep,40982,O,27
1435,2689,26,40984,an,an,193173,193175,DET,DT,det,40986,O,27
1435,2689,27,40985,old,old,193176,193179,ADJ,JJ,amod,40986,O,27
1435,2689,28,40986,motorcycle,motorcycle,193180,193190,NOUN,NN,pobj,40983,O,27
1435,2689,29,40987,from,from,193191,193195,ADP,IN,prep,40986,O,27
1435,2689,30,40988,the,the,193196,193199,DET,DT,det,40989,O,27
1435,2689,31,40989,bookcase,bookcase,193200,193208,NOUN,NN,pobj,40987,O,27
1435,2689,32,40990,behind,behind,193209,193215,ADP,IN,prep,40989,O,27
1435,2689,33,40991,him,he,193216,193219,PRON,PRP,pobj,40990,O,27
1435,2689,34,40992,.,.,193219,193220,PUNCT,.,punct,40959,O,27
168,429,0,8903,He,he,46068,46070,PRON,PRP,nsubj,8904,O,28
168,429,1,8904,called,call,46071,46077,VERB,VBD,ROOT,8904,O,28
168,429,2,8905,the,the,46078,46081,DET,DT,det,8907,O,28
168,429,3,8906,creature,creature,46082,46090,ADJ,JJ,amod,8907,O,28
168,429,4,8907,Eve,Eve,46091,46094,PROPN,NNP,dobj,8904,O,28
168,429,5,8908,.,.,46094,46095,PUNCT,.,punct,8904,O,28
1158,3767,0,84890,In,in,425451,425453,ADP,IN,prep,84898,O,29
1158,3767,1,84891,November,November,425454,425462,PROPN,NNP,pobj,84890,O,29
1158,3767,2,84892,of,of,425463,425465,ADP,IN,prep,84891,O,29
1158,3767,3,84893,that,that,425466,425470,DET,DT,det,84894,O,29
1158,3767,4,84894,year,year,425471,425475,NOUN,NN,pobj,84892,O,29
1158,3767,5,84895,",",",",425475,425476,PUNCT,",",punct,84898,O,29
1158,3767,6,84896,the,the,425477,425480,DET,DT,det,84897,O,29
1158,3767,7,84897,police,police,425481,425487,NOUN,NNS,nsubj,84898,O,29
1158,3767,8,84898,moved,move,425488,425493,VERB,VBD,ROOT,84898,EVENT,29
1158,3767,9,84899,in,in,425494,425496,ADV,RB,advmod,84898,O,29
1158,3767,10,84900,and,and,425497,425500,CCONJ,CC,cc,84898,O,29
1158,3767,11,84901,began,begin,425501,425506,VERB,VBD,conj,84898,O,29
1158,3767,12,84902,arresting,arrest,425507,425516,VERB,VBG,xcomp,84901,EVENT,29
1158,3767,13,84903,protestors,protestor,425517,425527,NOUN,NNS,dobj,84902,O,29
1158,3767,14,84904,",",",",425527,425528,PUNCT,",",punct,84903,O,29
1158,3767,15,84905,many,many,425529,425533,ADJ,JJ,nsubj,84908,O,29
1158,3767,16,84906,of,of,425534,425536,ADP,IN,prep,84905,O,29
1158,3767,17,84907,whom,whom,425537,425541,PRON,WP,pobj,84906,O,29
1158,3767,18,84908,were,be,425542,425546,AUX,VBD,relcl,84903,O,29
1158,3767,19,84909,Haida,Haida,425547,425552,PROPN,NNP,compound,84910,O,29
1158,3767,20,84910,elders,elder,425553,425559,NOUN,NNS,attr,84908,O,29
1158,3767,21,84911,who,who,425560,425563,PRON,WP,nsubj,84913,O,29
1158,3767,22,84912,had,have,425564,425567,AUX,VBD,aux,84913,O,29
1158,3767,23,84913,insisted,insist,425568,425576,VERB,VBN,relcl,84910,O,29
1158,3767,24,84914,on,on,425577,425579,ADP,IN,prep,84913,O,29
1158,3767,25,84915,being,be,425580,425585,AUX,VBG,pcomp,84914,O,29
1158,3767,26,84916,on,on,425586,425588,ADP,IN,prep,84915,O,29
1158,3767,27,84917,the,the,425589,425592,DET,DT,det,84919,O,29
1158,3767,28,84918,front,front,425593,425598,ADJ,JJ,amod,84919,O,29
1158,3767,29,84919,lines,line,425599,425604,NOUN,NNS,pobj,84916,O,29
1158,3767,30,84920,.,.,425604,425605,PUNCT,.,punct,84898,O,29
3777,9442,0,248328,I,I,1251303,1251304,PRON,PRP,nsubjpass,248330,O,30
3777,9442,1,248329,am,be,1251305,1251307,AUX,VBP,auxpass,248330,O,30
3777,9442,2,248330,looked,look,1251308,1251314,VERB,VBN,ROOT,248330,O,30
3777,9442,3,248331,to,to,1251315,1251317,ADP,IN,prep,248330,O,30
3777,9442,4,248332,by,by,1251318,1251320,ADP,IN,agent,248330,O,30
3777,9442,5,248333,people,people,1251321,1251327,NOUN,NNS,pobj,248332,O,30
3777,9442,6,248334,in,in,1251328,1251330,ADP,IN,prep,248333,O,30
3777,9442,7,248335,the,the,1251331,1251334,DET,DT,det,248337,O,30
3777,9442,8,248336,host,host,1251335,1251339,NOUN,NN,compound,248337,O,30
3777,9442,9,248337,country,country,1251340,1251347,NOUN,NN,pobj,248334,O,30
3777,9442,10,248338,for,for,1251348,1251351,ADP,IN,prep,248330,O,30
3777,9442,11,248339,things,thing,1251352,1251358,NOUN,NNS,pobj,248338,O,30
3777,9442,12,248340,I,I,1251359,1251360,PRON,PRP,nsubj,248343,O,30
3777,9442,13,248341,can,can,1251361,1251364,AUX,MD,aux,248343,O,30
3777,9442,14,248342,not,not,1251364,1251367,PART,RB,neg,248343,O,30
3777,9442,15,248343,deliver,deliver,1251368,1251375,VERB,VB,relcl,248339,O,30
3777,9442,16,248344,—,—,1251375,1251376,PUNCT,:,punct,248330,O,30
3777,9442,17,248345,for,for,1251376,1251379,ADP,IN,prep,248330,O,30
3777,9442,18,248346,words,word,1251380,1251385,NOUN,NNS,pobj,248345,O,30
3777,9442,19,248347,of,of,1251386,1251388,ADP,IN,prep,248346,O,30
3777,9442,20,248348,hope,hope,1251389,1251393,NOUN,NN,pobj,248347,O,30
3777,9442,21,248349,in,in,1251394,1251396,ADP,IN,prep,248355,O,30
3777,9442,22,248350,which,which,1251397,1251402,PRON,WDT,pobj,248349,O,30
3777,9442,23,248351,I,I,1251403,1251404,PRON,PRP,nsubj,248355,O,30
3777,9442,24,248352,do,do,1251405,1251407,AUX,VBP,aux,248355,O,30
3777,9442,25,248353,not,not,1251408,1251411,PART,RB,neg,248355,O,30
3777,9442,26,248354,myself,myself,1251412,1251418,PRON,PRP,nsubj,248355,O,30
3777,9442,27,248355,believe,believe,1251419,1251426,VERB,VB,relcl,248348,O,30
3777,9442,28,248356,.,.,1251426,1251427,PUNCT,.,punct,248330,O,30
2734,7392,0,101503,She,she,458222,458225,PRON,PRP,nsubj,101505,O,31
2734,7392,1,101504,had,have,458226,458229,AUX,VBD,aux,101505,O,31
2734,7392,2,101505,wanted,want,458230,458236,VERB,VBN,ROOT,101505,EVENT,31
2734,7392,3,101506,to,to,458237,458239,PART,TO,aux,101507,O,31
2734,7392,4,101507,kiss,kiss,458240,458244,VERB,VB,xcomp,101505,O,31
2734,7392,5,101508,him,he,458245,458248,PRON,PRP,dobj,101507,O,31
2734,7392,6,101509,.,.,458248,458249,PUNCT,.,punct,101505,O,31
691,1289,0,21285,Though,though,95052,95058,SCONJ,IN,mark,21287,O,32
691,1289,1,21286,they,they,95059,95063,PRON,PRP,nsubj,21287,O,32
691,1289,2,21287,call,call,95064,95068,VERB,VBP,advcl,21292,O,32
691,1289,3,21288,him,he,95069,95072,PRON,PRP,dobj,21287,O,32
691,1289,4,21289,Julian,Julian,95073,95079,PROPN,NNP,oprd,21287,O,32
691,1289,5,21290,",",",",95079,95080,PUNCT,",",punct,21292,O,32
691,1289,6,21291,he,he,95081,95083,PRON,PRP,nsubj,21292,O,32
691,1289,7,21292,has,have,95084,95087,VERB,VBZ,ROOT,21292,O,32
691,1289,8,21293,three,three,95088,95093,NUM,CD,nummod,21295,O,32
691,1289,9,21294,legacy,legacy,95094,95100,NOUN,NN,compound,21295,O,32
691,1289,10,21295,names,name,95101,95106,NOUN,NNS,dobj,21292,O,32
691,1289,11,21296,—,—,95106,95107,PUNCT,:,punct,21295,O,32
691,1289,12,21297,the,the,95107,95110,DET,DT,det,21298,O,32
691,1289,13,21298,first,first,95111,95116,ADJ,JJ,appos,21295,O,32
691,1289,14,21299,for,for,95117,95120,ADP,IN,prep,21298,O,32
691,1289,15,21300,his,his,95121,95124,PRON,PRP$,poss,21301,O,32
691,1289,16,21301,father,father,95125,95131,NOUN,NN,pobj,21299,O,32
691,1289,17,21302,",",",",95131,95132,PUNCT,",",punct,21301,O,32
691,1289,18,21303,the,the,95133,95136,DET,DT,det,21304,O,32
691,1289,19,21304,second,second,95137,95143,ADJ,JJ,appos,21301,O,32
691,1289,20,21305,for,for,95144,95147,ADP,IN,prep,21304,O,32
691,1289,21,21306,Cynthia,Cynthia,95148,95155,PROPN,NNP,pobj,21305,O,32
691,1289,22,21307,’s,’s,95155,95157,PART,POS,punct,21301,O,32
691,1289,23,21308,father,father,95158,95164,NOUN,NN,appos,21301,O,32
691,1289,24,21309,",",",",95164,95165,PUNCT,",",punct,21298,O,32
691,1289,25,21310,and,and,95166,95169,CCONJ,CC,cc,21298,O,32
691,1289,26,21311,finally,finally,95170,95177,ADV,RB,advmod,21312,O,32
691,1289,27,21312,for,for,95178,95181,ADP,IN,conj,21298,O,32
691,1289,28,21313,John,John,95182,95186,PROPN,NNP,poss,21315,O,32
691,1289,29,21314,’s,’s,95186,95188,PART,POS,case,21313,O,32
691,1289,30,21315,mother,mother,95189,95195,NOUN,NN,pobj,21312,O,32
691,1289,31,21316,.,.,95195,95196,PUNCT,.,punct,21292,O,32
301,834,0,15790,“,"""",76432,76433,PUNCT,``,punct,15792,O,33
301,834,1,15791,She,she,76433,76436,PRON,PRP,nsubj,15792,O,33
301,834,2,15792,covered,cover,76437,76444,VERB,VBD,ccomp,15799,EVENT,33
301,834,3,15793,him,he,76445,76448,PRON,PRP,dobj,15792,O,33
301,834,4,15794,with,with,76449,76453,ADP,IN,prep,15792,O,33
301,834,5,15795,leaves,leave,76454,76460,NOUN,NNS,pobj,15794,O,33
301,834,6,15796,",",",",76460,76461,PUNCT,",",punct,15799,O,33
301,834,7,15797,”,"""",76461,76462,PUNCT,'',punct,15799,O,33
301,834,8,15798,Stocking,stocking,76463,76471,NOUN,NN,nsubj,15799,O,33
301,834,9,15799,said,say,76472,76476,VERB,VBD,ROOT,15799,EVENT,33
301,834,10,15800,",",",",76476,76477,PUNCT,",",punct,15799,O,33
301,834,11,15801,“,"""",76478,76479,PUNCT,``,punct,15799,O,33
301,834,12,15802,and,and,76479,76482,CCONJ,CC,cc,15799,O,33
301,834,13,15803,then,then,76483,76487,ADV,RB,advmod,15804,O,33
301,834,14,15804,took,take,76488,76492,VERB,VBD,conj,15799,EVENT,33
301,834,15,15805,his,his,76493,76496,PRON,PRP$,poss,15806,O,33
301,834,16,15806,gun,gun,76497,76500,NOUN,NN,dobj,15804,O,33
301,834,17,15807,",",",",76500,76501,PUNCT,",",punct,15804,O,33
301,834,18,15808,and,and,76502,76505,CCONJ,CC,cc,15804,O,33
301,834,19,15809,left,leave,76506,76510,VERB,VBD,conj,15804,EVENT,33
301,834,20,15810,him,he,76511,76514,PRON,PRP,dobj,15809,O,33
301,834,21,15811,with,with,76515,76519,ADP,IN,prep,15809,O,33
301,834,22,15812,a,a,76520,76521,DET,DT,det,15814,O,33
301,834,23,15813,heavy,heavy,76522,76527,ADJ,JJ,amod,15814,O,33
301,834,24,15814,heart,heart,76528,76533,NOUN,NN,pobj,15811,O,33
301,834,25,15815,.,.,76533,76534,PUNCT,.,punct,15799,O,33
301,834,26,15816,”,"""",76534,76535,PUNCT,'',punct,15799,O,33
1629,6800,0,145354,The,the,691818,691821,DET,DT,det,145355,O,34
1629,6800,1,145355,teamwork,teamwork,691822,691830,NOUN,NN,nsubj,145362,O,34
1629,6800,2,145356,she,she,691831,691834,PRON,PRP,nsubj,145357,O,34
1629,6800,3,145357,learned,learn,691835,691842,VERB,VBD,relcl,145355,O,34
1629,6800,4,145358,on,on,691843,691845,ADP,IN,prep,145357,O,34
1629,6800,5,145359,the,the,691846,691849,DET,DT,det,145361,O,34
1629,6800,6,145360,tennis,tennis,691850,691856,NOUN,NN,compound,145361,O,34
1629,6800,7,145361,court,court,691857,691862,NOUN,NN,pobj,145358,O,34
1629,6800,8,145362,took,take,691863,691867,VERB,VBD,ccomp,145388,O,34
1629,6800,9,145363,her,she,691868,691871,PRON,PRP,dobj,145362,O,34
1629,6800,10,145364,to,to,691872,691874,PART,TO,aux,145365,O,34
1629,6800,11,145365,orbit,orbit,691875,691880,VERB,VB,xcomp,145362,O,34
1629,6800,12,145366,and,and,691881,691884,CCONJ,CC,cc,145362,O,34
1629,6800,13,145367,helped,help,691885,691891,VERB,VBD,conj,145362,O,34
1629,6800,14,145368,create,create,691892,691898,VERB,VB,xcomp,145367,O,34
1629,6800,15,145369,a,a,691899,691900,DET,DT,det,145370,O,34
1629,6800,16,145370,company,company,691901,691908,NOUN,NN,dobj,145368,O,34
1629,6800,17,145371,;,;,691908,691909,PUNCT,:,punct,145388,O,34
1629,6800,18,145372,her,her,691910,691913,PRON,PRP$,poss,145373,O,34
1629,6800,19,145373,commitment,commitment,691914,691924,NOUN,NN,nsubj,145388,O,34
1629,6800,20,145374,to,to,691925,691927,ADP,IN,prep,145373,O,34
1629,6800,21,145375,science,science,691928,691935,NOUN,NN,pobj,145374,O,34
1629,6800,22,145376,—,—,691935,691936,PUNCT,:,punct,145373,O,34
1629,6800,23,145377,what,what,691936,691940,PRON,WP,nsubj,145378,O,34
1629,6800,24,145378,is,be,691941,691943,AUX,VBZ,appos,145373,O,34
1629,6800,25,145379,",",",",691943,691944,PUNCT,",",punct,145378,O,34
1629,6800,26,145380,not,not,691945,691948,PART,RB,neg,145381,O,34
1629,6800,27,145381,what,what,691949,691953,PRON,WP,dep,145383,O,34
1629,6800,28,145382,we,we,691954,691956,PRON,PRP,nsubj,145383,O,34
1629,6800,29,145383,want,want,691957,691961,VERB,VBP,ccomp,145378,O,34
1629,6800,30,145384,things,thing,691962,691968,NOUN,NNS,nsubj,145386,O,34
1629,6800,31,145385,to,to,691969,691971,PART,TO,aux,145386,O,34
1629,6800,32,145386,be,be,691972,691974,AUX,VB,ccomp,145383,O,34
1629,6800,33,145387,—,—,691974,691975,PUNCT,:,punct,145378,O,34
1629,6800,34,145388,informed,inform,691975,691983,VERB,VBN,ccomp,145426,O,34
1629,6800,35,145389,both,both,691984,691988,CCONJ,CC,preconj,145391,O,34
1629,6800,36,145390,her,her,691989,691992,PRON,PRP$,poss,145391,O,34
1629,6800,37,145391,research,research,691993,692001,NOUN,NN,dobj,145388,O,34
1629,6800,38,145392,and,and,692002,692005,CCONJ,CC,cc,145391,O,34
1629,6800,39,145393,her,her,692006,692009,PRON,PRP$,poss,145395,O,34
1629,6800,40,145394,NASA,NASA,692010,692014,PROPN,NNP,compound,145395,O,34
1629,6800,41,145395,investigations,investigation,692015,692029,NOUN,NNS,conj,145391,O,34
1629,6800,42,145396,",",",",692029,692030,PUNCT,",",punct,145391,O,34
1629,6800,43,145397,as,as,692031,692033,ADV,RB,advmod,145399,O,34
1629,6800,44,145398,well,well,692034,692038,ADV,RB,advmod,145399,O,34
1629,6800,45,145399,as,as,692039,692041,ADP,IN,cc,145391,O,34
1629,6800,46,145400,her,her,692042,692045,PRON,PRP$,poss,145402,O,34
1629,6800,47,145401,steadfast,steadfast,692046,692055,NOUN,NN,amod,145402,O,34
1629,6800,48,145402,aversion,aversion,692056,692064,NOUN,NN,conj,145391,O,34
1629,6800,49,145403,to,to,692065,692067,PART,TO,aux,145404,O,34
1629,6800,50,145404,hogwash,hogwash,692068,692075,VERB,VB,relcl,145391,O,34
1629,6800,51,145405,;,;,692075,692076,PUNCT,:,punct,145426,O,34
1629,6800,52,145406,her,her,692077,692080,PRON,PRP$,poss,145407,O,34
1629,6800,53,145407,decision,decision,692081,692089,NOUN,NN,nsubj,145426,O,34
1629,6800,54,145408,not,not,692090,692093,PART,RB,neg,145410,O,34
1629,6800,55,145409,to,to,692094,692096,PART,TO,aux,145410,O,34
1629,6800,56,145410,dwell,dwell,692097,692102,VERB,VB,acl,145407,O,34
1629,6800,57,145411,on,on,692103,692105,ADP,IN,prep,145410,O,34
1629,6800,58,145412,the,the,692106,692109,DET,DT,det,145413,O,34
1629,6800,59,145413,past,past,692110,692114,NOUN,NN,pobj,145411,O,34
1629,6800,60,145414,—,—,692114,692115,PUNCT,:,punct,145410,O,34
1629,6800,61,145415,to,to,692115,692117,PART,TO,aux,145416,O,34
1629,6800,62,145416,move,move,692118,692122,VERB,VB,acl,145407,O,34
1629,6800,63,145417,on,on,692123,692125,ADP,IN,prep,145416,O,34
1629,6800,64,145418,when,when,692126,692130,SCONJ,WRB,advmod,145422,O,34
1629,6800,65,145419,things,thing,692131,692137,NOUN,NNS,nsubj,145422,O,34
1629,6800,66,145420,do,do,692138,692140,AUX,VBP,aux,145422,O,34
1629,6800,67,145421,n’t,not,692140,692143,PART,RB,neg,145422,O,34
1629,6800,68,145422,work,work,692144,692148,VERB,VB,advcl,145416,O,34
1629,6800,69,145423,out,out,692149,692152,ADP,RP,prt,145422,O,34
1629,6800,70,145424,—,—,692152,692153,PUNCT,:,punct,145416,O,34
1629,6800,71,145425,likely,likely,692153,692159,ADV,RB,advmod,145426,O,34
1629,6800,72,145426,saved,save,692160,692165,VERB,VBD,ROOT,145426,O,34
1629,6800,73,145427,her,she,692166,692169,PRON,PRP,dative,145426,O,34
1629,6800,74,145428,a,a,692170,692171,DET,DT,det,145429,O,34
1629,6800,75,145429,fortune,fortune,692172,692179,NOUN,NN,dobj,145426,O,34
1629,6800,76,145430,in,in,692180,692182,ADP,IN,prep,145429,O,34
1629,6800,77,145431,further,further,692183,692190,ADJ,JJ,amod,145433,O,34
1629,6800,78,145432,psychotherapy,psychotherapy,692191,692204,NOUN,NN,compound,145433,O,34
1629,6800,79,145433,bills,bill,692205,692210,NOUN,NNS,pobj,145430,O,34
1629,6800,80,145434,.,.,692210,692211,PUNCT,.,punct,145426,O,34
709,1642,0,28584,You,you,134270,134273,PRON,PRP,nsubj,28585,O,35
709,1642,1,28585,looked,look,134274,134280,VERB,VBD,ROOT,28585,EVENT,35
709,1642,2,28586,up,up,134281,134283,ADP,RP,prt,28585,O,35
709,1642,3,28587,",",",",134283,134284,PUNCT,",",punct,28585,O,35
709,1642,4,28588,uneasily,uneasily,134285,134293,ADV,RB,advmod,28585,O,35
709,1642,5,28589,",",",",134293,134294,PUNCT,",",punct,28585,O,35
709,1642,6,28590,and,and,134295,134298,CCONJ,CC,cc,28585,O,35
709,1642,7,28591,casually,casually,134299,134307,ADV,RB,advmod,28592,O,35
709,1642,8,28592,pulled,pull,134308,134314,VERB,VBD,conj,28585,EVENT,35
709,1642,9,28593,a,a,134315,134316,DET,DT,det,28594,O,35
709,1642,10,28594,notebook,notebook,134317,134325,NOUN,NN,dobj,28592,O,35
709,1642,11,28595,over,over,134326,134330,ADP,IN,prep,28592,O,35
709,1642,12,28596,the,the,134331,134334,DET,DT,det,28597,O,35
709,1642,13,28597,essay,essay,134335,134340,NOUN,NN,pobj,28595,O,35
709,1642,14,28598,",",",",134340,134341,PUNCT,",",punct,28592,O,35
709,1642,15,28599,as,as,134342,134344,SCONJ,IN,mark,28602,O,35
709,1642,16,28600,if,if,134345,134347,SCONJ,IN,mark,28602,O,35
709,1642,17,28601,to,to,134348,134350,PART,TO,aux,28602,O,35
709,1642,18,28602,hide,hide,134351,134355,VERB,VB,advcl,28592,O,35
709,1642,19,28603,the,the,134356,134359,DET,DT,det,28604,O,35
709,1642,20,28604,evidence,evidence,134360,134368,NOUN,NN,dobj,28602,O,35
709,1642,21,28605,from,from,134369,134373,ADP,IN,prep,28604,O,35
709,1642,22,28606,Tom,Tom,134374,134377,PROPN,NNP,pobj,28605,O,35
709,1642,23,28607,.,.,134377,134378,PUNCT,.,punct,28585,O,35
1396,5131,0,65214,“,"""",293329,293330,PUNCT,``,punct,65218,O,36
1396,5131,1,65215,I,I,293330,293331,PRON,PRP,nsubj,65218,O,36
1396,5131,2,65216,do,do,293332,293334,AUX,VBP,aux,65218,O,36
1396,5131,3,65217,n’t,not,293334,293337,PART,RB,neg,65218,O,36
1396,5131,4,65218,think,think,293338,293343,VERB,VB,ROOT,65218,O,36
1396,5131,5,65219,a,a,293344,293345,DET,DT,det,65221,O,36
1396,5131,6,65220,team,team,293346,293350,NOUN,NN,compound,65221,O,36
1396,5131,7,65221,member,member,293351,293357,NOUN,NN,nsubj,65222,O,36
1396,5131,8,65222,reports,report,293358,293365,VERB,VBZ,ccomp,65218,O,36
1396,5131,9,65223,back,back,293366,293370,ADV,RB,advmod,65222,O,36
1396,5131,10,65224,to,to,293371,293373,ADP,IN,prep,65223,O,36
1396,5131,11,65225,anyone,anyone,293374,293380,PRON,NN,pobj,65224,O,36
1396,5131,12,65226,",",",",293380,293381,PUNCT,",",punct,65222,O,36
1396,5131,13,65227,even,even,293382,293386,ADV,RB,advmod,65230,O,36
1396,5131,14,65228,if,if,293387,293389,SCONJ,IN,mark,65230,O,36
1396,5131,15,65229,it,it,293390,293392,PRON,PRP,nsubj,65230,O,36
1396,5131,16,65230,’s,’,293392,293394,VERB,VBZ,advcl,65218,O,36
1396,5131,17,65231,to,to,293395,293397,ADP,IN,prep,65230,O,36
1396,5131,18,65232,the,the,293398,293401,DET,DT,det,65233,O,36
1396,5131,19,65233,admiral,admiral,293402,293409,NOUN,NN,pobj,65231,O,36
1396,5131,20,65234,",",",",293409,293410,PUNCT,",",punct,65218,O,36
1396,5131,21,65235,unless,unless,293411,293417,SCONJ,IN,mark,65237,O,36
1396,5131,22,65236,it,it,293418,293420,PRON,PRP,nsubj,65237,O,36
1396,5131,23,65237,’s,’,293420,293422,VERB,VBZ,advcl,65218,O,36
1396,5131,24,65238,to,to,293423,293425,PART,TO,aux,65239,O,36
1396,5131,25,65239,investigate,investigate,293426,293437,VERB,VB,xcomp,65237,O,36
1396,5131,26,65240,the,the,293438,293441,DET,DT,det,65241,O,36
1396,5131,27,65241,team,team,293442,293446,NOUN,NN,dobj,65239,O,36
1396,5131,28,65242,itself,itself,293447,293453,PRON,PRP,appos,65241,O,36
1396,5131,29,65243,.,.,293453,293454,PUNCT,.,punct,65218,O,36
2063,5826,0,74857,“,"""",326708,326709,PUNCT,``,punct,74860,O,37
2063,5826,1,74858,Not,not,326709,326712,PART,RB,neg,74860,O,37
2063,5826,2,74859,a,a,326713,326714,DET,DT,det,74860,O,37
2063,5826,3,74860,secret,secret,326715,326721,NOUN,NN,nsubj,74866,O,37
2063,5826,4,74861,that,that,326722,326726,PRON,WDT,pobj,74863,O,37
2063,5826,5,74862,I,I,326727,326728,PRON,PRP,nsubj,74863,O,37
2063,5826,6,74863,want,want,326729,326733,VERB,VBP,relcl,74860,O,37
2063,5826,7,74864,you,you,326734,326737,PRON,PRP,dobj,74863,O,37
2063,5826,8,74865,—,—,326737,326738,PUNCT,:,punct,74866,O,37
2063,5826,9,74866,seems,seem,326738,326743,VERB,VBZ,ROOT,74866,O,37
2063,5826,10,74867,to,to,326744,326746,PART,TO,aux,74868,O,37
2063,5826,11,74868,go,go,326747,326749,VERB,VB,xcomp,74866,O,37
2063,5826,12,74869,both,both,326750,326754,DET,DT,det,74870,O,37
2063,5826,13,74870,ways,way,326755,326759,NOUN,NNS,npadvmod,74868,O,37
2063,5826,14,74871,.,.,326759,326760,PUNCT,.,punct,74866,O,37
1121,3733,0,64543,Zim,Zim,285021,285024,PROPN,NNP,nsubj,64544,O,38
1121,3733,1,64544,is,be,285025,285027,AUX,VBZ,ROOT,64544,O,38
1121,3733,2,64545,totally,totally,285028,285035,ADV,RB,advmod,64546,O,38
1121,3733,3,64546,wrong,wrong,285036,285041,ADJ,JJ,acomp,64544,O,38
1121,3733,4,64547,to,to,285042,285044,ADP,IN,prep,64546,O,38
1121,3733,5,64548,bull,bull,285045,285049,NOUN,NN,compound,64550,O,38
1121,3733,6,64549,-,-,285049,285050,PUNCT,HYPH,punct,64550,O,38
1121,3733,7,64550,rush,rush,285050,285054,NOUN,NN,compound,64551,O,38
1121,3733,8,64551,Pedro,Pedro,285055,285060,PROPN,NNP,pobj,64547,O,38
1121,3733,9,64552,",",",",285060,285061,PUNCT,",",punct,64544,O,38
1121,3733,10,64553,but,but,285062,285065,CCONJ,CC,cc,64544,O,38
1121,3733,11,64554,you,you,285066,285069,PRON,PRP,nsubj,64557,O,38
1121,3733,12,64555,ca,can,285070,285072,AUX,MD,aux,64557,O,38
1121,3733,13,64556,n’t,not,285072,285075,PART,RB,neg,64557,O,38
1121,3733,14,64557,throw,throw,285076,285081,VERB,VB,conj,64544,O,38
1121,3733,15,64558,an,an,285082,285084,DET,DT,det,64560,O,38
1121,3733,16,64559,old,old,285085,285088,ADJ,JJ,amod,64560,O,38
1121,3733,17,64560,man,man,285089,285092,NOUN,NN,dobj,64557,O,38
1121,3733,18,64561,on,on,285093,285095,ADP,IN,prep,64557,O,38
1121,3733,19,64562,the,the,285096,285099,DET,DT,det,64563,O,38
1121,3733,20,64563,ground,ground,285100,285106,NOUN,NN,pobj,64561,O,38
1121,3733,21,64564,.,.,285106,285107,PUNCT,.,punct,64557,O,38
552,1485,0,18711,T.J.,T.J.,82855,82859,PROPN,NNP,nsubj,18712,O,39
552,1485,1,18712,flexed,flex,82860,82866,VERB,VBD,ROOT,18712,EVENT,39
552,1485,2,18713,his,his,82867,82870,PRON,PRP$,poss,18714,O,39
552,1485,3,18714,fingers,finger,82871,82878,NOUN,NNS,dobj,18712,O,39
552,1485,4,18715,",",",",82878,82879,PUNCT,",",punct,18712,O,39
552,1485,5,18716,as,as,82880,82882,SCONJ,IN,mark,18720,O,39
552,1485,6,18717,if,if,82883,82885,SCONJ,IN,mark,18720,O,39
552,1485,7,18718,he,he,82886,82888,PRON,PRP,nsubj,18720,O,39
552,1485,8,18719,were,be,82889,82893,AUX,VBD,aux,18720,O,39
552,1485,9,18720,having,have,82894,82900,VERB,VBG,advcl,18712,O,39
552,1485,10,18721,sympathetic,sympathetic,82901,82912,ADJ,JJ,amod,18722,O,39
552,1485,11,18722,pains,pain,82913,82918,NOUN,NNS,dobj,18720,O,39
552,1485,12,18723,from,from,82919,82923,ADP,IN,prep,18720,O,39
552,1485,13,18724,his,his,82924,82927,PRON,PRP$,poss,18725,O,39
552,1485,14,18725,father,father,82928,82934,NOUN,NN,pobj,18723,O,39
552,1485,15,18726,",",",",82934,82935,PUNCT,",",punct,18725,O,39
552,1485,16,18727,Tyr,Tyr,82936,82939,PROPN,NNP,appos,18725,O,39
552,1485,17,18728,",",",",82939,82940,PUNCT,",",punct,18725,O,39
552,1485,18,18729,who,who,82941,82944,PRON,WP,nsubj,18731,O,39
552,1485,19,18730,’d,’d,82944,82946,VERB,VBD,appos,18729,O,39
552,1485,20,18731,gotten,get,82947,82953,VERB,VBD,relcl,18725,O,39
552,1485,21,18732,his,his,82954,82957,PRON,PRP$,poss,18733,O,39
552,1485,22,18733,hand,hand,82958,82962,NOUN,NN,nsubj,18734,O,39
552,1485,23,18734,bitten,bite,82963,82969,VERB,VBN,ccomp,18731,O,39
552,1485,24,18735,off,off,82970,82973,ADP,RP,prt,18734,O,39
